address,lat,link,lng,name,rating_yandex,review_count,reviews,rating_yandex_norm,review_count_norm,popularity,kitchen, DJ, барная стойка, бесплатная парковка, винная карта, живая музыка, закрытие под банкет, круглосуточная кухня, меню на английском, местоположение у воды, настольные игры, своя пекарня, устричный бар,24_hour,DJ,Restopub Finnegan's приглашает на бизнес ланч,discount_10,discount_15,discount_20,discount_50,discount_7,Завтраки в ресторане МА,Счастливые часы,барная стойка,бесплатная парковка,бранчи,винная карта,детская анимация,живая музыка,закрытие под банкет,круглосуточная кухня,кулинария,кухня_авторская,кухня_азербайджанская,кухня_азиатская,кухня_американская,кухня_английская,кухня_армянская,кухня_белорусская,кухня_веганская,кухня_вегетарианская,кухня_восточная,кухня_греческая,кухня_грузинская,кухня_домашняя,кухня_еврейская,кухня_европейская,кухня_индийская,кухня_индонезийская,кухня_ирландская,кухня_испанская,кухня_итальянская,кухня_кавказская,кухня_китайская,кухня_континентальная,кухня_корейская,кухня_латиноамериканская,кухня_международная,кухня_мексиканская,кухня_морская,кухня_мясная,кухня_национальная,кухня_немецкая,кухня_неткухня_специализации,кухня_паназиатская,кухня_русская,кухня_рыбная,кухня_сербская,кухня_скандинавская,кухня_смешанная,кухня_средиземноморская,кухня_тайская,кухня_узбекская,кухня_украинская,кухня_французская,кухня_фьюжн,кухня_чешская,кухня_шашлык,кухня_японская,меню на английском,местоположение у воды,настольные игры,своя пекарня,танцпол
наб. канала Крюкова 11,59.923351,https://yandex.ru/maps/org/est_cafe/140851129931/,30.296015,Est! Cafe,4.1,76.0,"Приятное аристократическое кафе. Если нет экскурсионных групп то бывает немноголюдно. Однако, для регулярного питания, дороговато.|Нет Парковки. Хороший вид и расположение ресторана . Мариинский театр и Никольский собор в шаговой доступности .|Очень приятная атмосфера, уютно, легкая музыка, вежливые бармены. 
Очень понравилось мороженное, панакотта, овощи-гриль и салат с уткой... ещё|Замечательное заведение. Всегда вкусные десерты собственного приготовления. Проводили здесь банкет, все было очень вкусно и по цене - приемлемо!|Тихое, уютное кафе, с отличной кухней и хорошим персоналом!",0.7631578947368419,0.030265339966832505,0.02947646895015316,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Богатырский 55,60.00715,https://yandex.ru/maps/org/bbq_beer_restaurant/1240252962/,30.213890999999997,BBQ Beer Restaurant,4.3,136.0,"Обстановка хорошая. Уже третье Юр. Лицо а интерьер все тот же. Персонал безучастный. Восхищения не вызвал, но в целом норм. Кухня печальная. Такой... ещё|Добрый день, уважаемые посетители ресторана BBQ на Богатырском! 
Негодую от ситуации, которая произошла 17.04.2019г. Мы с подругой после работы... ещё|Вкусное пиво меню не плохое сухарики вкусные шашлык понравился|Вкусное мясо. Брал шашлык и куриную грудку с овощами. Вот только не понял что за куча соуса был разлита на дне тарелки, а учитывая что я соусы не ем... ещё|Хорошее место, вкусная еда и пиво!",0.8157894736842105,0.05514096185737977,0.05740740740740741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Богатырский 55,60.00715,https://yandex.ru/maps/org/tokio_city/1181386274/,30.213890999999997,Токио-City,4.4,824.0,"Вкусная еда, умеренные цены. В воскресенье нашёлся даже столик на двоих. Официант представился, сказал что сегодня он будет нас обслуживать, но по... ещё|Хороший ресторанчик, как и вся сеть, с уклоном на японскую кухню. Приятная обстановка, хорошее обслуживание, вкусная еда с разнообразным выбором. На... ещё|Отличное место перекусить. Много свободных мест, очень редко в сети Токио. Готовят вкусно и недорого.|Уютный и просторный. Свежо. Есть веранда для тех, кто любит кальян. Неторопливый и вежливый персонал. Вкусно и красиво|В целом очень хорошо готовят и обслуживают, приду ещё",0.8421052631578948,0.3403814262023217,0.36580339738234474,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Богатырский 55,60.00715,https://yandex.ru/maps/org/pivomaniya/1717039183/,30.213890999999997,Пивомания,4.1,50.0,"Замечательный бар, вкусное пиво, интересные и вкусные закуски к тому же пивасико. Но крайне хромает обслуживание( ну не хватает кадров((... ещё|Хорошее место, иногда бывает много народу, но почти всегда все приносят вовремя|Много сортов пива разные закуски|Хорошая пивнушка которая появилась одна из первых в районе.. большое ассортимент пива и закусок.. можно смотреть спортивные трансляции.|Большой выбор напитков и закусок, приемлемые цены, лоджия",0.7631578947368419,0.01948590381426202,0.01897800055694792,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Литейный 7,59.945982,https://yandex.ru/maps/org/il_milanese/112718655330/,30.348405,Il Milanese,4.3,108.0,"Итальянский ресторан с владельцами итальянцами.
+
1. Атмосфера - картины на стенах, декор, итальянская музыка.
2... ещё|Очень хороший итальянский рестора. Вежливый и приветливый персонал. Официант даже с трудом говорил по русски. Было очень вкусно.|Отличый итальянский ресторан ! Прекрасное обслуживание , блюда реально как в Италии... живая музыка , очень комфортно !|Была впервые. Сочетание итальянской еды и живой музыки.|Очень достойный, вкусный итальянский ресторан с уютной атмосферой и приятными обслуживанием",0.8157894736842105,0.043532338308457715,0.045321637426900596,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Малая Конюшенная 4/2,59.937941,https://yandex.ru/maps/org/mama_roma/1017447041/,30.32628900000001,Мама Рома,4.4,495.0,"Очень просторный ресторан сети, что одновременно и хорошо, и плохо: никогда не бывает душно, но про вас могут долго не вспоминать, потому что официанты... ещё|Шикарный ресторанчик. Довольно демократичные цены. Очень приятная атмосфера и большая территория - нам удалось найти зал, где мы были одни... ещё|Красивое меню, достаточно уютно, оригинальный туалет. Но: порции маленькие, стейк жёсткий, треска была мороженная. Пиццу не ели В общем... ещё|Доволен. Культурно посидели. Сравниваю с такими кафе в Италии - достойно. Самый большой плюс - нетесное расположение столиков. К обслуживанию никаких... ещё|Прекрасный ресторан!!! Уютная атмосфера, быстрое и качественное обслуживание, даже при налыве посетителей. Вкусная еда! Внимательные официанты)... ещё",0.8421052631578948,0.20398009950248758,0.21921470342522978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Малая Конюшенная 4/2,59.937941,https://yandex.ru/maps/org/bottleneck/169198416639/,30.32628900000001,Bottleneck,4.4,44.0,"Отличное место для просмотра футбола. Второй зал спроектирован на подобие амфитеатра с большим полотном и мощным проектором. В первом зале... ещё|очень круто. пиво, еда на высоте. очень крутой интерьер. вино норм|хорошее расположение, бармены хорошо разбираются в пиве, есть лекторий для камерных мероприятий|Приятная атмосфера, отличные бармены, хороший выбор алкоголя, отличные дегустации во втором зале.|мне все очень понравилось и атмосфера и персонал и самое главное - ПИВО!!!))) Заказывал сорт типа ИПА, свежее и ароматное! Заведение однозначно... ещё",0.8421052631578948,0.016998341625207296,0.01826789195210248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Гагаринская 16,59.945152,https://yandex.ru/maps/org/gusi_lebedi/186728856241/,30.343069,Гуси-Лебеди,4.3,126.0,"Отличное заведение для отдыха. Передали дождь с детьми, очень понравилось придём не раз.|А мне этот ресторан очень нравится. Заходим на обед.Еще ни разу не пожалела. Персонал вежливый и внимательный, сервировка тематическая, блюда... ещё|прекрасный ресторан, рекомендую|Шикарный ресторан. Интерьер создаёт настоящее придворное ощущение. Официанты очень приятные и очень хорошо... ещё|Очень каменное, уютное место. Передает дух Санкт-Петербурга. Классический стиль интерьера, но в лучших его проявления. Есть отдельная детская комната с окном и... ещё",0.8157894736842105,0.05099502487562189,0.05309106098579783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Пестеля 19,59.942584,https://yandex.ru/maps/org/omnes_food_and_bar/122933283933/,30.345899,Omnes Food and Bar,3.7,39.0,"Очень любила это место, когда они ещн были гастробаром. Вкусно, тихо, народу мало, отменный кальян Димы, персонал общительный. Приходили словно к... ещё|В принципе место не плохое - уютно, красиво. Но еда не соленая. Дважды подавали скисший суп. В ленивых голубцах нашлись кабачки. Карбонара - это... ещё|Отличное место для посиделок с друзьями. Хорошая кухня, уютная атмосфера, приветливый персонал (что немаловажно). Впечатления только положительные)|Здесь очень вкусная кухня. Суп-пюре из белых грибов с трюфельным маслом, раньше подавался с шариком мороженного со вкусом грибов - это отвал башки как... ещё|Не очень уютно и еда не очень понравилась.",0.6578947368421053,0.014925373134328358,0.012531328320802008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пер. Виленский 15,59.939965,https://yandex.ru/maps/org/tartarbar/1736371961/,30.365231,Тартарбар,4.9,411.0,"2 балла ставлю за персонал... пришёл в заведение без предварительной брони и на месте уже спросил о наличии свободного столика. Почему-то очень... ещё|Этот гастропаб в свое время стал стартовой точкой при составлении нашей питерской туристической программы. И в реальности первый раз в Питере мы... ещё|Очень вкусно!!! Интересная подача. Порции небольшие, это скорее насладиться, чем наесться. Отличное обслуживание. Есть некий неплохой... ещё|Атмосфера прекрасная, уровень ресторана, но сервировка соответствует лишь на 50%. Официанты чувствуют себя неуверенно и не понятно кто главный... ещё|сказать по правде не понятно за что ты платишь деньги, очень маленькие порции не пойми чего по заоблачной цене, не самый вежливый персонал",0.9736842105263158,0.1691542288557214,0.21019214703425232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пер. Виленский 15,59.939965,https://yandex.ru/maps/org/bourgeois_bohemians/154210007652/,30.365231,Bourgeois Bohemians,4.7,90.0,"Гастрономический экстаз! В этом место понравилось всё! Начиная с того, как переступаешь порог: встреча, интерьер, фоновая музыка, публика вокруг... ещё|Разнообразное меню. Интересные подачи. Главное не спешить и добраться до десерта, точно не пожалеете.|Уютный ресторан со спокойной атмосферой. Очень достойная и вкусная авторская кухня.|На мой взгляд, на данный момент, это лучший гастрономический ресторан Петербурга. 
Как тут уже писали - нет повторений... ещё|Еще 1 must see в Питере. Прекрасные сеты, великолепная подача, отличный wine paring. Сервис на высоком уровне",0.9210526315789475,0.036069651741293535,0.04239766081871346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
